"kode_titik","kode","kode_kabupaten","kecamatan","created_at","updated_at"
"52.01.13","520113 ","52.01","Lembar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.01.14","520114 ","52.01","Batu Layar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.01.15","520115 ","52.01","Kuripan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.01","520201 ","52.02","Praya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.02","520202 ","52.02","Jonggat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.03","520203 ","52.02","Batukliang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.04","520204 ","52.02","Pujut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.05","520205 ","52.02","Praya Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.06","520206 ","52.02","Praya Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.07","520207 ","52.02","Janapria","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.08","520208 ","52.02","Pringgarata","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.09","520209 ","52.02","Kopang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.10","520210 ","52.02","Praya Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.11","520211 ","52.02","Praya Barat Daya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.02.12","520212 ","52.02","Batukliang Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.01","520301 ","52.03","Keruak","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.02","520302 ","52.03","Sakra","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.03","520303 ","52.03","Terara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.04","520304 ","52.03","Sikur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.05","520305 ","52.03","Masbagik","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.06","520306 ","52.03","Sukamulia","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.07","520307 ","52.03","Selong","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.08","520308 ","52.03","Pringgabaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.09","520309 ","52.03","Aikmel","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.10","520310 ","52.03","Sambelia","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.11","520311 ","52.03","Montong Gading","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.12","520312 ","52.03","Pringgasela","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.13","520313 ","52.03","Suralaga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.14","520314 ","52.03","Wanasaba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.15","520315 ","52.03","Sembalun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.16","520316 ","52.03","Suwela","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.17","520317 ","52.03","Labuhan Haji","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.18","520318 ","52.03","Sakra Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.19","520319 ","52.03","Sakra Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.20","520320 ","52.03","Jerowaru","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.03.21","520321 ","52.03","Lenek","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.02","520402 ","52.04","Lunyuk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.05","520405 ","52.04","Alas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.06","520406 ","52.04","Utan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.07","520407 ","52.04","Batu Lanteh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.08","520408 ","52.04","Sumbawa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.09","520409 ","52.04","Moyo Hilir","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.10","520410 ","52.04","Moyo Hulu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.11","520411 ","52.04","Ropang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.12","520412 ","52.04","Lape","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.13","520413 ","52.04","Plampang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.14","520414 ","52.04","Empang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.17","520417 ","52.04","Alas Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.18","520418 ","52.04","Labuhan Badas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.19","520419 ","52.04","Labangka","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.20","520420 ","52.04","Buer","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.21","520421 ","52.04","Rhee","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.22","520422 ","52.04","Unter Iwes","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.23","520423 ","52.04","Moyo Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.24","520424 ","52.04","Maronge","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.25","520425 ","52.04","Tarano","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.26","520426 ","52.04","Lopok","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.27","520427 ","52.04","Lenangguar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.28","520428 ","52.04","Orong Telu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.04.29","520429 ","52.04","Lantung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.01","520501 ","52.05","Dompu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.02","520502 ","52.05","Kempo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.03","520503 ","52.05","Hu'u","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.04","520504 ","52.05","Kilo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.05","520505 ","52.05","Woja","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.06","520506 ","52.05","Pekat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.07","520507 ","52.05","Manggalewa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.05.08","520508 ","52.05","Pajo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.01","520601 ","52.06","Monta","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.02","520602 ","52.06","Bolo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.03","520603 ","52.06","Woha","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.04","520604 ","52.06","Belo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.05","520605 ","52.06","Wawo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.06","520606 ","52.06","Sape","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.07","520607 ","52.06","Wera","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.08","520608 ","52.06","Donggo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.09","520609 ","52.06","Sanggar","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.10","520610 ","52.06","Ambalawi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.11","520611 ","52.06","Langgudu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.12","520612 ","52.06","Lambu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.13","520613 ","52.06","Madapangga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.14","520614 ","52.06","Tambora","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.15","520615 ","52.06","Soromandi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.16","520616 ","52.06","Parado","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.17","520617 ","52.06","Lambitu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.06.18","520618 ","52.06","Palibelo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.01","520701 ","52.07","Jereweh","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.02","520702 ","52.07","Taliwang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.03","520703 ","52.07","Seteluk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.04","520704 ","52.07","Sekongkang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.05","520705 ","52.07","Brang Rea","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.06","520706 ","52.07","Poto Tano","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.07","520707 ","52.07","Brang Ene","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.07.08","520708 ","52.07","Maluk","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.08.01","520801 ","52.08","Tanjung","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.08.02","520802 ","52.08","Gangga","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.08.03","520803 ","52.08","Kayangan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.08.04","520804 ","52.08","Bayan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.08.05","520805 ","52.08","Pemenang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.01","527101 ","52.71","Ampenan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.02","527102 ","52.71","Mataram","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.03","527103 ","52.71","Cakranegara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.04","527104 ","52.71","Sekarbela","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.05","527105 ","52.71","Selaprang","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.71.06","527106 ","52.71","Sandubaya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.72.01","527201 ","52.72","RasanaE Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.72.02","527202 ","52.72","RasanaE Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.72.03","527203 ","52.72","Asakota","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.72.04","527204 ","52.72","Raba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"52.72.05","527205 ","52.72","Mpunda","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.04","530104 ","53.01","Semau","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.05","530105 ","53.01","Kupang Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.06","530106 ","53.01","Kupang Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.07","530107 ","53.01","Sulamu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.08","530108 ","53.01","Kupang Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.09","530109 ","53.01","Amarasi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.10","530110 ","53.01","Fatuleu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.11","530111 ","53.01","Takari","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.12","530112 ","53.01","Amfoang Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.13","530113 ","53.01","Amfoang Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.16","530116 ","53.01","Nekamese","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.17","530117 ","53.01","Amarasi Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.18","530118 ","53.01","Amarasi Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.19","530119 ","53.01","Amarasi Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.20","530120 ","53.01","Amabi Oefeto Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.21","530121 ","53.01","Amfoang Barat Daya","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.22","530122 ","53.01","Amfoang Barat Laut","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.23","530123 ","53.01","Semau Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.24","530124 ","53.01","Taebenu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.25","530125 ","53.01","Amabi Oefeto","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.26","530126 ","53.01","Amfoang Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.27","530127 ","53.01","Fatuleu Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.28","530128 ","53.01","Fatuleu Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.01.30","530130 ","53.01","Amfoang Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.01","530201 ","53.02","Kota Soe","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.02","530202 ","53.02","Mollo Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.03","530203 ","53.02","Mollo Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.04","530204 ","53.02","Amanuban Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.05","530205 ","53.02","Amanuban Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.06","530206 ","53.02","Amanuban Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.07","530207 ","53.02","Amanuban Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.08","530208 ","53.02","Amanatun Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.09","530209 ","53.02","Amanatun Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.10","530210 ","53.02","KI'E","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.11","530211 ","53.02","Kuanfatu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.12","530212 ","53.02","Fatumnasi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.13","530213 ","53.02","Polen","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.14","530214 ","53.02","Batu Putih","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.15","530215 ","53.02","Boking","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.16","530216 ","53.02","Toianas","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.17","530217 ","53.02","Nunkolo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.18","530218 ","53.02","Oenino","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.19","530219 ","53.02","Kolbano","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.20","530220 ","53.02","Kot olin","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.21","530221 ","53.02","Kualin","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.22","530222 ","53.02","Mollo Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.23","530223 ","53.02","Kok Baun","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.24","530224 ","53.02","Noebana","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.25","530225 ","53.02","Santian","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.26","530226 ","53.02","Noebeba","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.27","530227 ","53.02","Kuatnana","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.28","530228 ","53.02","Fautmolo","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.29","530229 ","53.02","Fatukopa","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.30","530230 ","53.02","Mollo Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.31","530231 ","53.02","Tobu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.02.32","530232 ","53.02","Nunbena","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.01","530301 ","53.03","Miomafo Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.02","530302 ","53.03","Miomafo Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.03","530303 ","53.03","Biboki Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.04","530304 ","53.03","Noemuti","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.05","530305 ","53.03","Kota Kefamenanu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.06","530306 ","53.03","Biboki Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.07","530307 ","53.03","Biboki Anleu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.08","530308 ","53.03","Insana","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.09","530309 ","53.03","Insana Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.10","530310 ","53.03","Noemuti Timur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.11","530311 ","53.03","Miomaffo Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.12","530312 ","53.03","Musi","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.13","530313 ","53.03","Mutis","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.14","530314 ","53.03","Bikomi Selatan","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.15","530315 ","53.03","Bikomi Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.16","530316 ","53.03","Bikomi Nilulat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.17","530317 ","53.03","Bikomi Utara","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.18","530318 ","53.03","Naibenu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.19","530319 ","53.03","Insana Fafinesu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.20","530320 ","53.03","Insana Barat","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.21","530321 ","53.03","Insana Tengah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.22","530322 ","53.03","Biboki Tan Pah","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.23","530323 ","53.03","Biboki Moenleu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.03.24","530324 ","53.03","Biboki Feotleu","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.04.01","530401 ","53.04","Lamaknen","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
"53.04.02","530402 ","53.04","TasifetoTimur","2024-03-02 20:05:33.162788+07","2024-03-02 20:05:33.162788+07"
